"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year"
"78","2020-10-05 21:06:57 +1000",4.13299989700317,"Cophixalus australis","2020-10-05",1,"None selected","None selected","Charters Towers (R)","QLD",4538,-19.25,146.25,2020-10-05 06:55:04,2020-10-05 19:15:14,12.3361111111111,2020-10-05 06:54:28,2020-10-05 19:14:48,12.3388888888889,0.912959431223386,0.595328442403286,1,"2020_279",279,2020
"79","2020-10-06 23:39:46 +1000",420.630004882812,"Cophixalus australis","2020-10-07",1,"No visible water bodies","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-10-07 06:56:38,2020-10-07 19:17:30,12.3477777777778,2020-10-07 06:57:40,2020-10-07 19:18:23,12.3452777777778,0.778322336177139,0.656044248323011,1,"2020_281",281,2020
"80","2020-10-16 19:53:28 +1000",17.0699996948242,"Cophixalus australis","2020-10-16",1,"Stream or creek","Natural area","Cassowary Coast (R)","QLD",4473,-17.75,145.75,2020-10-16 06:47:56,2020-10-16 19:17:49,12.4980555555556,2020-10-16 06:48:42,2020-10-16 19:18:43,12.5002777777778,0.0112944748959782,0.966107463086292,1,"2020_290",290,2020
"81","2020-10-16 19:55:57 +1000",5.21400022506714,"Cophixalus australis","2020-10-16",1,"Stream or creek","Natural area","Cassowary Coast (R)","QLD",4473,-17.75,145.75,2020-10-16 06:47:56,2020-10-16 19:17:50,12.4983333333333,2020-10-16 06:48:42,2020-10-16 19:18:43,12.5002777777778,0.0112944748959782,0.966107463086292,1,"2020_290",290,2020
"82","2020-10-18 19:55:10 +1000",6,"Cophixalus australis","2020-10-18",1,"No visible water bodies","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-10-18 06:48:34,2020-10-18 19:20:06,12.5255555555556,2020-10-18 06:49:42,2020-10-18 19:20:54,12.52,0.0203993250989442,0.0456189987844161,1,"2020_292",292,2020
"83","2020-10-24 09:16:22 +1000",5,"Cophixalus australis","2020-10-24",1,"No visible water bodies","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2020-10-24 06:44:42,2020-10-24 19:22:03,12.6225,2020-10-24 06:45:31,2020-10-24 19:23:13,12.6283333333333,0.538600581374222,0.262299184588253,1,"2020_298",298,2020
"84","2020-10-31 21:03:30 +1000",1600,"Cophixalus australis","2020-10-31",1,"No visible water bodies","Backyard/Suburbia","Townsville (C)","QLD",4538,-19.25,146.25,2020-10-31 06:36:26,2020-10-31 19:23:26,12.7833333333333,2020-10-31 06:36:03,2020-10-31 19:23:38,12.7930555555556,0.995354482857871,0.478287792102403,1,"2020_305",305,2020
"85","2020-11-29 15:50:32 +1000",13.6529998779297,"Cophixalus australis","2020-11-29",1,"None selected","Natural area","Tablelands (R)","QLD",4473,-17.75,145.75,2020-11-29 06:35:00,2020-11-29 19:39:37,13.0769444444444,2020-11-29 06:34:02,2020-11-29 19:39:30,13.0911111111111,0.980647780284101,0.455575113421285,1,"2020_334",334,2020
"86","2018-01-24 00:18:19 +1000",24.1180000305176,"Cophixalus australis","2018-01-24",2,"None selected","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2018-01-24 07:02:23,2018-01-24 19:59:54,12.9586111111111,2018-01-24 07:03:22,2018-01-24 20:00:49,12.9575,0.415529996741664,0.222982792991509,1,"2018_24",24,2018
"87","2018-01-24 00:18:59 +1000",14,"Cophixalus australis","2018-01-24",2,"None selected","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2018-01-24 07:02:23,2018-01-24 19:59:54,12.9586111111111,2018-01-24 07:03:22,2018-01-24 20:00:49,12.9575,0.415529996741664,0.222982792991509,1,"2018_24",24,2018
"88","2018-03-10 19:47:20 +1000",10,"Cophixalus australis","2018-03-10",2,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-03-10 07:21:06,2018-03-10 19:38:55,12.2969444444444,2018-03-10 07:22:00,2018-03-10 19:39:41,12.2947222222222,0.45176723158174,0.765376878720005,1,"2018_69",69,2018
"89","2018-03-10 19:52:25 +1000",5,"Cophixalus australis","2018-03-10",2,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-03-10 07:21:06,2018-03-10 19:38:55,12.2969444444444,2018-03-10 07:22:00,2018-03-10 19:39:41,12.2947222222222,0.45176723158174,0.765376878720005,1,"2018_69",69,2018
"90","2018-03-10 19:41:12 +1000",10,"Cophixalus australis","2018-03-10",2,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-03-10 07:21:07,2018-03-10 19:38:56,12.2969444444444,2018-03-10 07:22:00,2018-03-10 19:39:41,12.2947222222222,0.45176723158174,0.765376878720005,1,"2018_69",69,2018
"91","2018-04-28 21:23:34 +1000",15.1470003128052,"Cophixalus australis","2018-04-28",2,"None selected","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-04-28 06:29:32,2018-04-28 17:59:51,11.5052777777778,2018-04-28 06:28:26,2018-04-28 17:59:02,11.51,0.959101147576509,0.435179635505525,1,"2018_118",118,2018
"92","2018-04-28 21:18:37 +1000",275.054992675781,"Cophixalus australis","2018-04-28",2,"No visible water bodies","Rural","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-04-28 06:29:32,2018-04-28 17:59:51,11.5052777777778,2018-04-28 06:28:26,2018-04-28 17:59:02,11.51,0.959101147576509,0.435179635505525,1,"2018_118",118,2018
"93","2018-02-22 06:57:31 +1000",65,"Cophixalus australis","2018-02-22",2,"Small pond","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-02-22 07:13:36,2018-02-22 19:47:43,12.5686111111111,2018-02-22 07:13:03,2018-02-22 19:47:02,12.5663888888889,0.362979235353527,0.205819711896344,1,"2018_53",53,2018
"94","2018-12-09 19:18:07 +1000",10,"Cophixalus australis","2018-12-09",2,"No visible water bodies","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-09 06:37:29,2018-12-09 19:45:41,13.1366666666667,2018-12-09 06:38:46,2018-12-09 19:46:18,13.1255555555556,0.0320589980808007,0.0573024746349566,1,"2018_343",343,2018
"95","2018-12-15 19:21:32 +1000",5,"Cophixalus australis","2018-12-15",2,"No visible water bodies","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-15 06:39:33,2018-12-15 19:49:15,13.1616666666667,2018-12-15 06:40:45,2018-12-15 19:49:43,13.1494444444444,0.461965009178292,0.237881379494188,1,"2018_349",349,2018
"96","2018-12-15 19:31:47 +1000",10,"Cophixalus australis","2018-12-15",2,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-15 06:39:33,2018-12-15 19:49:16,13.1619444444444,2018-12-15 06:40:45,2018-12-15 19:49:43,13.1494444444444,0.461965009178292,0.237881379494188,1,"2018_349",349,2018
"97","2018-12-15 19:48:25 +1000",10,"Cophixalus australis","2018-12-15",2,"No visible water bodies","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-12-15 06:39:33,2018-12-15 19:49:16,13.1619444444444,2018-12-15 06:40:45,2018-12-15 19:49:43,13.1494444444444,0.461965009178292,0.237881379494188,1,"2018_349",349,2018
"98","2018-12-27 20:40:56 +1000",5,"Cophixalus australis","2018-12-27",2,"No visible water bodies","Natural area","Tablelands (R)","QLD",4473,-17.75,145.75,2018-12-27 06:44:22,2018-12-27 19:54:59,13.1769444444444,2018-12-27 06:43:21,2018-12-27 19:54:35,13.1872222222222,0.774853672321688,0.65736961692639,1,"2018_361",361,2018
"99","2018-12-27 20:38:30 +1000",5,"Cophixalus australis","2018-12-27",2,"Stream or creek","Natural area","Tablelands (R)","QLD",4473,-17.75,145.75,2018-12-27 06:44:22,2018-12-27 19:54:59,13.1769444444444,2018-12-27 06:43:21,2018-12-27 19:54:35,13.1872222222222,0.774853672321688,0.65736961692639,1,"2018_361",361,2018
"100","2018-12-28 20:55:37 +1000",50,"Cophixalus australis","2018-12-28",2,"No visible water bodies","Natural area","Tablelands (R)","QLD",4473,-17.75,145.75,2018-12-28 06:44:54,2018-12-28 19:55:24,13.175,2018-12-28 06:43:53,2018-12-28 19:55:00,13.1852777777778,0.669918905382912,0.694813908508547,1,"2018_362",362,2018
"101","2019-01-10 23:58:22 +1000",65,"Cophixalus australis","2019-01-11",2,"Stream or creek","Rural","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2019-01-11 06:50:40,2019-01-11 19:57:59,13.1219444444444,2019-01-11 06:50:16,2019-01-11 19:57:05,13.1136111111111,0.210463653133982,0.151707368734554,1,"2019_11",11,2019
"102","2019-01-11 20:09:10 +1000",65,"Cophixalus australis","2019-01-11",2,"No visible water bodies","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-11 06:54:11,2019-01-11 19:59:15,13.0844444444444,2019-01-11 06:55:10,2019-01-11 20:00:10,13.0833333333333,0.210463653133982,0.151707368734554,1,"2019_11",11,2019
"103","2019-01-15 22:52:52 +1000",30,"Cophixalus australis","2019-01-15",2,"Stream or creek","Rural","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2019-01-15 06:53:13,2019-01-15 19:58:29,13.0877777777778,2019-01-15 06:52:48,2019-01-15 19:57:36,13.08,0.58727653244979,0.277924028621554,1,"2019_15",15,2019
"104","2019-01-25 19:42:08 +1000",5,"Cophixalus australis","2019-01-25",2,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-25 07:02:41,2019-01-25 20:00:12,12.9586111111111,2019-01-25 07:03:49,2019-01-25 20:00:45,12.9488888888889,0.813239489539463,0.642247713597089,1,"2019_25",25,2019
"105","2019-01-25 19:55:07 +1000",150.037360636765,"Cophixalus australis","2019-01-25",2,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-25 07:02:41,2019-01-25 20:00:13,12.9588888888889,2019-01-25 07:03:49,2019-01-25 20:00:45,12.9488888888889,0.813239489539463,0.642247713597089,1,"2019_25",25,2019
"106","2019-01-25 20:06:51 +1000",10,"Cophixalus australis","2019-01-25",2,"No visible water bodies","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-25 07:02:41,2019-01-25 20:00:13,12.9588888888889,2019-01-25 07:03:49,2019-01-25 20:00:45,12.9488888888889,0.813239489539463,0.642247713597089,1,"2019_25",25,2019
"107","2019-01-26 21:08:56 +1000",3000,"Cophixalus australis","2019-01-26",2,"None selected","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:13,2019-01-26 20:00:05,12.9477777777778,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,1,"2019_26",26,2019
"108","2019-02-04 19:53:26 +1000",4.82800006866455,"Cophixalus australis","2019-02-04",2,"No visible water bodies","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-02-04 07:08:18,2019-02-04 19:58:14,12.8322222222222,2019-02-04 07:09:26,2019-02-04 19:58:48,12.8227777777778,0.00604276397249082,0.975231123647962,1,"2019_35",35,2019
"109","2019-10-21 20:19:16 +1000",5,"Cophixalus australis","2019-10-21",2,"Stream or creek","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-10-21 06:47:04,2019-10-21 19:20:45,12.5613888888889,2019-10-21 06:48:14,2019-10-21 19:21:33,12.5552777777778,0.547892764833817,0.734731851289301,1,"2019_294",294,2019
"110","2019-10-22 21:31:55 +1000",10,"Cophixalus australis","2019-10-22",2,"No visible water bodies","Natural area","Cassowary Coast (R)","QLD",4473,-17.75,145.75,2019-10-22 06:45:17,2019-10-22 19:20:07,12.5805555555556,2019-10-22 06:45:11,2019-10-22 19:20:17,12.585,0.433228812844641,0.771317613618473,1,"2019_295",295,2019
"111","2019-10-30 20:12:40 +1000",25.3330001831055,"Cophixalus australis","2019-10-30",2,"No visible water bodies","Natural area","Townsville (C)","QLD",4538,-19.25,146.25,2019-10-30 06:37:26,2019-10-30 19:22:45,12.7552777777778,2019-10-30 06:36:59,2019-10-30 19:22:50,12.7641666666667,0.0478634977853352,0.0702068158888495,1,"2019_303",303,2019
"112","2020-01-03 19:38:12 +1000",65,"Cophixalus australis","2020-01-03",2,"No visible water bodies","Backyard/Suburbia","Townsville (C)","QLD",4538,-19.25,146.25,2020-01-03 06:42:55,2020-01-03 19:57:39,13.2455555555556,2020-01-03 06:42:17,2020-01-03 19:57:58,13.2613888888889,0.48729163155061,0.245954365018416,1,"2020_3",3,2020
"113","2019-12-29 19:43:12 +1000",10,"Cophixalus australis","2019-12-29",2,"No visible water bodies","Rural","Tablelands (R)","QLD",4473,-17.75,145.75,2019-12-29 06:45:19,2019-12-29 19:55:41,13.1727777777778,2019-12-29 06:44:18,2019-12-29 19:55:18,13.1833333333333,0.0864452829376721,0.0949918279716043,1,"2019_363",363,2019
"114","2020-01-10 21:06:24 +1000",5,"Cophixalus australis","2020-01-10",2,"No visible water bodies","Backyard/Suburbia","Townsville (C)","QLD",4538,-19.25,146.25,2020-01-10 06:47:18,2020-01-10 19:59:20,13.2005555555556,2020-01-10 06:46:42,2020-01-10 19:59:37,13.2152777777778,0.990816935760096,0.469450023509462,1,"2020_10",10,2020
"115","2020-01-24 23:50:02 +1000",64,"Cophixalus australis","2020-01-25",2,"No visible water bodies","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2020-01-25 07:01:36,2020-01-25 19:59:07,12.9586111111111,2020-01-25 07:01:40,2020-01-25 19:58:46,12.9516666666667,0.000930196061996791,0.00970967577946819,1,"2020_25",25,2020
"116","2020-01-24 23:55:49 +1000",48,"Cophixalus australis","2020-01-25",2,"No visible water bodies","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2020-01-25 07:01:36,2020-01-25 19:59:07,12.9586111111111,2020-01-25 07:01:40,2020-01-25 19:58:46,12.9516666666667,0.000930196061996791,0.00970967577946819,1,"2020_25",25,2020
"117","2020-02-26 20:15:36 +1000",62.1969985961914,"Cophixalus australis","2020-02-26",2,"None selected","Natural area","Cassowary Coast (R)","QLD",4473,-17.75,145.75,2020-02-26 07:16:34,2020-02-26 19:46:55,12.5058333333333,2020-02-26 07:16:16,2020-02-26 19:46:51,12.5097222222222,0.0553421191193684,0.0755905795492089,1,"2020_57",57,2020
"118","2020-03-10 19:22:59 +1000",10,"Cophixalus australis","2020-03-10",2,"No visible water bodies","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-10 07:21:13,2020-03-10 19:38:34,12.2891666666667,2020-03-10 07:22:07,2020-03-10 19:39:19,12.2866666666667,0.996975754308816,0.517513696036668,1,"2020_70",70,2020
"119","2020-03-10 19:28:37 +1000",5,"Cophixalus australis","2020-03-10",2,"No visible water bodies","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-10 07:21:13,2020-03-10 19:38:34,12.2891666666667,2020-03-10 07:22:07,2020-03-10 19:39:19,12.2866666666667,0.996975754308816,0.517513696036668,1,"2020_70",70,2020
"120","2020-10-12 05:07:10 +1000",5,"Cophixalus australis","2020-10-12",2,"No visible water bodies","Backyard/Suburbia","Townsville (C)","QLD",4538,-19.25,146.25,2020-10-12 06:49:00,2020-10-12 19:16:37,12.4602777777778,2020-10-12 06:48:42,2020-10-12 19:16:36,12.465,0.282819648194684,0.8215128373138,1,"2020_286",286,2020
"121","2020-10-19 19:32:32 +1000",5,"Cophixalus australis","2020-10-19",2,"No visible water bodies","Backyard/Suburbia","Townsville (C)","QLD",4538,-19.25,146.25,2020-10-19 06:43:48,2020-10-19 19:18:45,12.5825,2020-10-19 06:43:27,2020-10-19 19:18:48,12.5891666666667,0.0658466975976973,0.0826043099846464,1,"2020_293",293,2020
"122","2018-03-10 19:13:06 +1000",10,"Cophixalus australis","2018-03-10",3,"Flooded area","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-03-10 07:21:07,2018-03-10 19:38:56,12.2969444444444,2018-03-10 07:22:00,2018-03-10 19:39:41,12.2947222222222,0.45176723158174,0.765376878720005,1,"2018_69",69,2018
"123","2018-03-10 20:04:06 +1000",2563.28835819844,"Cophixalus australis","2018-03-10",3,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-03-10 07:21:07,2018-03-10 19:38:56,12.2969444444444,2018-03-10 07:22:00,2018-03-10 19:39:41,12.2947222222222,0.45176723158174,0.765376878720005,1,"2018_69",69,2018
"124","2018-02-22 19:12:33 +1000",115.654105793988,"Cophixalus australis","2018-02-22",3,"Small pond","Rural","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-02-22 07:13:36,2018-02-22 19:47:43,12.5686111111111,2018-02-22 07:13:03,2018-02-22 19:47:02,12.5663888888889,0.362979235353527,0.205819711896344,1,"2018_53",53,2018
"125","2019-01-15 22:48:38 +1000",10,"Cophixalus australis","2019-01-15",3,"None selected","None selected","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2019-01-15 06:53:13,2019-01-15 19:58:29,13.0877777777778,2019-01-15 06:52:48,2019-01-15 19:57:36,13.08,0.58727653244979,0.277924028621554,1,"2019_15",15,2019
"126","2019-01-25 19:39:13 +1000",5,"Cophixalus australis","2019-01-25",3,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-25 07:02:41,2019-01-25 20:00:12,12.9586111111111,2019-01-25 07:03:49,2019-01-25 20:00:45,12.9488888888889,0.813239489539463,0.642247713597089,1,"2019_25",25,2019
"127","2019-01-25 19:59:12 +1000",5,"Cophixalus australis","2019-01-25",3,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-25 07:02:41,2019-01-25 20:00:13,12.9588888888889,2019-01-25 07:03:49,2019-01-25 20:00:45,12.9488888888889,0.813239489539463,0.642247713597089,1,"2019_25",25,2019
"128","2019-03-22 20:54:40 +1000",34.7680015563965,"Cophixalus australis","2019-03-22",3,"None selected","None selected","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2019-03-22 07:21:18,2019-03-22 19:27:26,12.1022222222222,2019-03-22 07:20:20,2019-03-22 19:26:28,12.1022222222222,0.984019856448476,0.540346325189765,1,"2019_81",81,2019
"129","2019-12-28 21:05:24 +1000",10,"Cophixalus australis","2019-12-28",3,"No visible water bodies","Natural area","Tablelands (R)","QLD",4473,-17.75,145.75,2019-12-28 06:44:46,2019-12-28 19:55:17,13.1752777777778,2019-12-28 06:43:45,2019-12-28 19:54:54,13.1858333333333,0.0388716956370181,0.0631715425024756,1,"2019_362",362,2019
"130","2020-01-28 22:51:59 +1000",16,"Cophixalus australis","2020-01-28",3,"Small pond","Rural","Tablelands (R)","QLD",4405,-17.75,145.25,2020-01-28 07:03:54,2020-01-28 20:00:00,12.935,2020-01-28 07:04:40,2020-01-28 20:01:09,12.9413888888889,0.0969880780668255,0.100807640028047,1,"2020_28",28,2020
"131","2020-01-29 22:31:53 +1000",13.8861979015274,"Cophixalus australis","2020-01-29",3,"Small pond","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2020-01-29 07:03:57,2020-01-29 19:58:53,12.9155555555556,2020-01-29 07:04:00,2020-01-29 19:58:15,12.9041666666667,0.159164590054522,0.130626818964832,1,"2020_29",29,2020
"132","2018-03-10 20:16:10 +1000",5,"Cophixalus australis","2018-03-10",4,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-03-10 07:21:07,2018-03-10 19:38:56,12.2969444444444,2018-03-10 07:22:00,2018-03-10 19:39:41,12.2947222222222,0.45176723158174,0.765376878720005,1,"2018_69",69,2018
"133","2018-03-10 20:18:33 +1000",5,"Cophixalus australis","2018-03-10",4,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2018-03-10 07:21:07,2018-03-10 19:38:56,12.2969444444444,2018-03-10 07:22:00,2018-03-10 19:39:41,12.2947222222222,0.45176723158174,0.765376878720005,1,"2018_69",69,2018
"134","2018-02-22 19:18:08 +1000",115.656666945181,"Cophixalus australis","2018-02-22",4,"Small pond","Backyard/Suburbia","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-02-22 07:13:36,2018-02-22 19:47:43,12.5686111111111,2018-02-22 07:13:03,2018-02-22 19:47:02,12.5663888888889,0.362979235353527,0.205819711896344,1,"2018_53",53,2018
"135","2019-01-11 23:44:25 +1000",128.899993896484,"Cophixalus australis","2019-01-12",4,"Stream or creek","Rural","Tablelands (R)","QLD",4474,-17.25,145.75,2019-01-12 06:53:43,2019-01-12 19:58:43,13.0833333333333,2019-01-12 06:53:48,2019-01-12 19:58:20,13.0755555555556,0.293642491666862,0.182290271122087,1,"2019_12",12,2019
"136","2017-11-16 21:39:49 +1000",2000,"Cophixalus australis","2017-11-16",1,"No visible water bodies","Rural","Cassowary Coast (R)","QLD",4473,-17.75,145.75,2017-11-16 06:33:35,2017-11-16 19:31:16,12.9613888888889,2017-11-16 06:34:34,2017-11-16 19:31:42,12.9522222222222,0.0568552096860986,0.923362882427965,0,"2017_320",320,2017
"137","2017-11-21 21:54:11 +1000",2538,"Cophixalus australis","2017-11-21",1,"No visible water bodies","Rural","Cassowary Coast (R)","QLD",4473,-17.75,145.75,2017-11-21 06:32:56,2017-11-21 19:34:09,13.0202777777778,2017-11-21 06:33:57,2017-11-21 19:34:34,13.0102777777778,0.0611013830777823,0.0795061776444052,0,"2017_325",325,2017
